solute,solvent,Gsolv
CCCCCCC(=O)C,CN(C)C=O,4.57
c1ccc(cc1)I,CN(C)C=O,5.2
C/C=C\C=C,CN(C)C=O,2.27
C/C=C/C=C,CN(C)C=O,2.23
CC#C,CN(C)C=O,1.83
CCC#C,CN(C)C=O,2.14
C=CC#C,CN(C)C=O,2.43
CCCC#C,CN(C)C=O,2.54
CCCCC#C,CN(C)C=O,2.88
CCCCCC#C,CN(C)C=O,3.17
CCCCCCC#C,CN(C)C=O,3.65
CC(C)C=O,CN(C)C=O,3.0
C(F)(Cl)(Cl)Cl,CN(C)C=O,1.85
C(C(F)(F)F)F,CN(C)C=O,1.62
c1ccc(cc1)c2ccccc2,CN(C)C=O,6.84
CC(=C)C(=C)C,CN(C)C=O,2.59
CC/C=C/C,CN(C)C=O,1.8
CCC=C(C)C,CN(C)C=O,2.29
CCCCCCCCC=C,CN(C)C=O,3.75
CCCCCCCCCCC=C,CN(C)C=O,4.58
C=CCC=C,CN(C)C=O,1.92
C1CC=CC1,CN(C)C=O,2.15
C1CCC=CCC1,CN(C)C=O,3.1
C1CCCC=CCC1,CN(C)C=O,3.5
C1C=CC=C1,CN(C)C=O,2.5
C(F)F,CN(C)C=O,1.24
C(F)(F)F,CN(C)C=O,0.63
C(F)(Cl)Cl,CN(C)C=O,0.99
C(C(F)(F)F)(F)F,CN(C)C=O,1.13
CC(F)(F)Cl,CN(C)C=O,1.53
C(C(F)(F)F)(F)Cl,CN(C)C=O,1.79
C(C(F)(F)Cl)(F)(F)Cl,CN(C)C=O,1.17
C(C(F)(F)Cl)(F)(F)F,CN(C)C=O,1.13
C(=C(F)F)Cl,CN(C)C=O,1.46
CCCCCCCC,Cc1ccccn1,3.535
C1COCCO1,Cc1ccccn1,3.709
CCC(=O)C,Cc1ccccn1,3.343
C[N+](=O)[O-],Cc1ccccn1,3.576
CCO,Cc1ccccn1,3.623
Cc1ccccc1,Cc1ccccn1,3.798
CCC,CCC(C)CO,0.97
CCCC,CCC(C)CO,1.49
CC(C)C,CCC(C)CO,1.32
CC=C,CCC(C)CO,0.95
C/C=C/C,CCC(C)CO,1.57
C/C=C\C,CCC(C)CO,1.62
C=CC=C,CCC(C)CO,1.51
CCCl,CCC(C)CO,1.76
CC(F)F,CCC(C)CO,0.9
COC,CCC(C)CO,1.5
CCC=C,CCC(C)CO,1.45
CC(=C)C,CCC(C)CO,1.45
[HH],C(Cl)(Cl)Cl,-1.18
O=O,C(Cl)(Cl)Cl,-0.705
N#N,C(Cl)(Cl)Cl,-0.87
[N-]=[N+]=O,C(Cl)(Cl)Cl,0.71
[C-]#[O+],C(Cl)(Cl)Cl,-0.71
C(=O)=O,C(Cl)(Cl)Cl,0.446
CCCCC,C(Cl)(Cl)Cl,2.362
CCCCCC,C(Cl)(Cl)Cl,2.87
CCCC(C)C,C(Cl)(Cl)Cl,2.71
CCCCCCC,C(Cl)(Cl)Cl,3.389
CC(C)CC(C)C,C(Cl)(Cl)Cl,3.042
CCCCCCCC,C(Cl)(Cl)Cl,3.9
CC(C)C(C)C(C)C,C(Cl)(Cl)Cl,3.631
CCCCCCCCC,C(Cl)(Cl)Cl,4.418
C1CCCCC1,C(Cl)(Cl)Cl,3.26
CCC1CCCCC1,C(Cl)(Cl)Cl,3.985
C(Cl)Cl,C(Cl)(Cl)Cl,2.69
C(Cl)(Cl)Cl,C(Cl)(Cl)Cl,3.07
C(Cl)(Cl)(Cl)Cl,C(Cl)(Cl)Cl,3.25
CI,C(Cl)(Cl)Cl,2.78
CCOCC,C(Cl)(Cl)Cl,3.05
CC(C)OC(C)C,C(Cl)(Cl)Cl,3.62
CC(C)(C)OC,C(Cl)(Cl)Cl,3.58
C1CCOC1,C(Cl)(Cl)Cl,3.86
C1COCCO1,C(Cl)(Cl)Cl,4.44
CC(=O)C,C(Cl)(Cl)Cl,3.29
CCC(=O)C,C(Cl)(Cl)Cl,3.87
CC(=O)OC,C(Cl)(Cl)Cl,3.46
CCCOC(=O)C,C(Cl)(Cl)Cl,4.61
CCCCOC(=O)C,C(Cl)(Cl)Cl,4.99
CCC(=O)OC,C(Cl)(Cl)Cl,4.02
CCCCC(=O)OC,C(Cl)(Cl)Cl,4.89
CCCCCC(=O)OC,C(Cl)(Cl)Cl,5.31
CC#N,C(Cl)(Cl)Cl,3.25
N,C(Cl)(Cl)Cl,1.77
CNC,C(Cl)(Cl)Cl,2.71
CCNCC,C(Cl)(Cl)Cl,3.78
CCN(CC)CC,C(Cl)(Cl)Cl,4.22
C[N+](=O)[O-],C(Cl)(Cl)Cl,3.39
O,C(Cl)(Cl)Cl,1.54
CO,C(Cl)(Cl)Cl,2.51
CCO,C(Cl)(Cl)Cl,2.94
CCCO,C(Cl)(Cl)Cl,3.26
CCCCO,C(Cl)(Cl)Cl,3.88
CCCCCO,C(Cl)(Cl)Cl,4.4
CCCCCCO,C(Cl)(Cl)Cl,4.92
CCCCCCCO,C(Cl)(Cl)Cl,5.5
c1ccccc1,C(Cl)(Cl)Cl,3.51
Cc1ccccc1,C(Cl)(Cl)Cl,4.06
CCc1ccccc1,C(Cl)(Cl)Cl,4.28
c1ccc(cc1)Cl,C(Cl)(Cl)Cl,4.22
CCBr,C(Cl)(Cl)Cl,2.76
CN(C)C,C(Cl)(Cl)Cl,2.86
CC(C)O,C(Cl)(Cl)Cl,3.13
c1ccncc1,C(Cl)(Cl)Cl,4.73
CCOC(=O)C,C(Cl)(Cl)Cl,3.98
Cc1cccnc1,C(Cl)(Cl)Cl,5.39
C(CCl)Cl,C(Cl)(Cl)Cl,3.44
CCCCl,C(Cl)(Cl)Cl,2.65
CN,C(Cl)(Cl)Cl,2.32
CC(=O)O,C(Cl)(Cl)Cl,3.45
CC(C)CO,C(Cl)(Cl)Cl,3.64
CCC(C)O,C(Cl)(Cl)Cl,3.69
CC(C)(C)O,C(Cl)(Cl)Cl,3.26
Cc1ccccc1C,C(Cl)(Cl)Cl,4.57
C1CCC(CC1)O,C(Cl)(Cl)Cl,5.13
C(CCl)O,C(Cl)(Cl)Cl,4.2
CC(C)CCC(C)C,C(Cl)(Cl)Cl,3.564
CC(Cl)(Cl)Cl,C(Cl)(Cl)Cl,3.24
CCOC=O,C(Cl)(Cl)Cl,3.197
Cc1ccccn1,C(Cl)(Cl)Cl,5.06
CCl,C(Cl)(Cl)Cl,1.82
CC(Cl)Cl,C(Cl)(Cl)Cl,3.01
C(C(Cl)Cl)Cl,C(Cl)(Cl)Cl,3.87
C1CCOCC1,C(Cl)(Cl)Cl,4.28
CCCCCOC(=O)C,C(Cl)(Cl)Cl,5.44
CCCCN,C(Cl)(Cl)Cl,3.86
CS(=O)C,C(Cl)(Cl)Cl,6.43
Cc1cccc(c1)C,C(Cl)(Cl)Cl,4.29
COc1ccccc1,C(Cl)(Cl)Cl,4.92
c1ccc(cc1)C#N,C(Cl)(Cl)Cl,5.75
C1CCNCC1,C(Cl)(Cl)Cl,4.67
c1cc(cc(c1)Cl)Cl,C(Cl)(Cl)Cl,4.59
CCC(C)(C)O,C(Cl)(Cl)Cl,3.741
CC(C)CC(C)O,C(Cl)(Cl)Cl,4.312
c1ccc(cc1)F,C(Cl)(Cl)Cl,3.44
c1ccc(cc1)Br,C(Cl)(Cl)Cl,4.7
c1ccc(cc1)N,C(Cl)(Cl)Cl,5.65
c1ccc(cc1)[N+](=O)[O-],C(Cl)(Cl)Cl,5.71
c1ccc(cc1)CO,C(Cl)(Cl)Cl,5.82
CCN,C(Cl)(Cl)Cl,2.95
CCCN,C(Cl)(Cl)Cl,3.47
CCOCCO,C(Cl)(Cl)Cl,4.592
c1ccc(cc1)C=O,C(Cl)(Cl)Cl,5.2
CC(=O)c1ccccc1,C(Cl)(Cl)Cl,6.15
Cc1ccccc1N,C(Cl)(Cl)Cl,6.02
Cc1ccc(cc1)N,C(Cl)(Cl)Cl,6.04
C(F)(F)(Cl)Cl,C(Cl)(Cl)Cl,1.25
c1cc(ccc1Cl)Cl,C(Cl)(Cl)Cl,4.63
c1ccc(cc1)I,C(Cl)(Cl)Cl,4.85
Cc1cccc(c1)O,C(Cl)(Cl)Cl,5.49
Cc1ccc(cc1)O,C(Cl)(Cl)Cl,5.56
c1cc(cc(c1)O)O,C(Cl)(Cl)Cl,7.01
CCCC(C)CO,C(Cl)(Cl)Cl,4.735
CCC(C)CCO,C(Cl)(Cl)Cl,4.845
CCCC(C)(C)O,C(Cl)(Cl)Cl,4.174
CCC(C)C(C)O,C(Cl)(Cl)Cl,4.762
CC(C)CCCO,C(Cl)(Cl)Cl,4.84
CCC(C(C)C)O,C(Cl)(Cl)Cl,4.642
CC(C)C(C)(C)O,C(Cl)(Cl)Cl,4.475
CC(C)(C)CCO,C(Cl)(Cl)Cl,4.793
CCCC(C)(CC)O,C(Cl)(Cl)Cl,5.014
CCCC(C(C)C)O,C(Cl)(Cl)Cl,5.15
CCCC(C)C(C)O,C(Cl)(Cl)Cl,5.204
CCCCC(C)(C)O,C(Cl)(Cl)Cl,4.906
CCC(CC)(CC)O,C(Cl)(Cl)Cl,5.177
CC(CC(C)(C)C)O,C(Cl)(Cl)Cl,5.172
CCC(C)(C(C)C)O,C(Cl)(Cl)Cl,5.032
CCC(C(C)(C)C)O,C(Cl)(Cl)Cl,4.877
COP(=O)(OC)OC,C(Cl)(Cl)Cl,6.97
CCOP(=O)(OCC)OCC,C(Cl)(Cl)Cl,7.81
CCCOP(=O)(OCCC)OCCC,C(Cl)(Cl)Cl,9.26
Cc1ccccc1O,C(Cl)(Cl)Cl,5.54
c1ccc2c(c1)cccn2,C(Cl)(Cl)Cl,6.98
COC(=O)c1ccccc1,C(Cl)(Cl)Cl,5.68
Cc1ccncc1,C(Cl)(Cl)Cl,5.5
CCOc1ccccc1,C(Cl)(Cl)Cl,5.25
C=CCO,C(Cl)(Cl)Cl,3.18
c1ccc(c(c1)[N+](=O)[O-])O,C(Cl)(Cl)Cl,5.89
CCC(=O)O,C(Cl)(Cl)Cl,3.68
CCCC(=O)O,C(Cl)(Cl)Cl,4.39
CCCCC(=O)O,C(Cl)(Cl)Cl,4.84
CCCCCC(=O)O,C(Cl)(Cl)Cl,5.58
CCCCCCCC(=O)O,C(Cl)(Cl)Cl,6.61
CC(C)CC(=O)O,C(Cl)(Cl)Cl,4.66
CC(C)NC(C)C,C(Cl)(Cl)Cl,3.97
CN(C)c1ccccc1,C(Cl)(Cl)Cl,6.01
CCc1ccccn1,C(Cl)(Cl)Cl,5.44
Cc1ccccc1[N+](=O)[O-],C(Cl)(Cl)Cl,6.02
Cc1cccc(c1)[N+](=O)[O-],C(Cl)(Cl)Cl,5.98
Cc1ccc(cc1)[N+](=O)[O-],C(Cl)(Cl)Cl,6.16
C(C(F)(Cl)Cl)(F)(F)Cl,C(Cl)(Cl)Cl,2.54
CN1CCCCC1,C(Cl)(Cl)Cl,4.21
C(F)(Cl)(Cl)Cl,C(Cl)(Cl)Cl,2.07
CC1COC(=O)O1,C(Cl)(Cl)Cl,5.56
C1CCOC(=O)C1,C(Cl)(Cl)Cl,6.4
CCOC(=O)CC(=O)C,C(Cl)(Cl)Cl,5.79
CCOC(=O)C(F)(F)F,C(Cl)(Cl)Cl,3.04
CCOC(=O)C(Cl)(Cl)Cl,C(Cl)(Cl)Cl,5.23
CC(=N)O,C(Cl)(Cl)Cl,5.57
CCC(=N)O,C(Cl)(Cl)Cl,5.48
CC(=O)N(C)C,C(Cl)(Cl)Cl,5.906
C(=O)(C(Cl)(Cl)Cl)N,C(Cl)(Cl)Cl,5.07
CCOC(=N)O,C(Cl)(Cl)Cl,5.67
C(=O)O,C(Cl)(Cl)Cl,3.21
CC(C)C(=O)O,C(Cl)(Cl)Cl,4.25
CCCC(C)C(=O)O,C(Cl)(Cl)Cl,5.12
C(C(=O)O)Cl,C(Cl)(Cl)Cl,4.91
C(CO)CCl,C(Cl)(Cl)Cl,4.28
C(CO)CO,C(Cl)(Cl)Cl,5.13
C(=S)(N)N,C(Cl)(Cl)Cl,5.31
CCCCP(=O)(CCCC)CCCC,C(Cl)(Cl)Cl,11.21
c1ccc2cc(ccc2c1)Cl,C(Cl)(Cl)Cl,6.62
COc1ccccc1C=O,C(Cl)(Cl)Cl,6.93
c1ccc(cc1)CC=O,C(Cl)(Cl)Cl,5.32
CC(=O)Oc1ccccc1,C(Cl)(Cl)Cl,6.24
COC(=O)c1ccccc1C(=O)OC,C(Cl)(Cl)Cl,8.68
CCOC(=O)c1ccccc1C(=O)OCC,C(Cl)(Cl)Cl,9.4
c1ccc(cc1)CC#N,C(Cl)(Cl)Cl,5.95
c1ccc(c(c1)C#N)C#N,C(Cl)(Cl)Cl,8.2
c1cc(cc(c1)C#N)C#N,C(Cl)(Cl)Cl,7.64
c1cc(ccc1C#N)C#N,C(Cl)(Cl)Cl,8.3
CCc1ccc(cc1)N,C(Cl)(Cl)Cl,6.28
CCCc1ccc(cc1)N,C(Cl)(Cl)Cl,6.97
CC(C)c1ccc(cc1)N,C(Cl)(Cl)Cl,6.71
CCCCc1ccc(cc1)N,C(Cl)(Cl)Cl,7.22
c1cc(ccc1N)Cl,C(Cl)(Cl)Cl,6.42
c1ccc(c(c1)N)[N+](=O)[O-],C(Cl)(Cl)Cl,7.24
c1cc(cc(c1)[N+](=O)[O-])N,C(Cl)(Cl)Cl,8.09
c1cc(ccc1N)[N+](=O)[O-],C(Cl)(Cl)Cl,8.8
CC(=O)c1cccc(c1)N,C(Cl)(Cl)Cl,8.13
CC(=O)c1ccc(cc1)N,C(Cl)(Cl)Cl,8.14
Cc1ccc(c(c1)C)N,C(Cl)(Cl)Cl,6.5
CNc1ccccc1,C(Cl)(Cl)Cl,5.84
CCN(CC)c1ccccc1,C(Cl)(Cl)Cl,6.64
c1ccc(cc1)CN,C(Cl)(Cl)Cl,5.83
Cc1ccc(c(c1)C)O,C(Cl)(Cl)Cl,5.91
Cc1ccc(c(c1)O)C,C(Cl)(Cl)Cl,5.93
Cc1cc(cc(c1)O)C,C(Cl)(Cl)Cl,6.2
CCc1ccccc1O,C(Cl)(Cl)Cl,6.15
CCc1cccc(c1)O,C(Cl)(Cl)Cl,6.0
CCc1ccc(cc1)O,C(Cl)(Cl)Cl,5.97
Cc1ccc(c(c1)O)C(C)C,C(Cl)(Cl)Cl,7.06
c1ccc(c(c1)O)F,C(Cl)(Cl)Cl,4.45
c1cc(cc(c1)Cl)O,C(Cl)(Cl)Cl,5.87
c1cc(ccc1O)Cl,C(Cl)(Cl)Cl,6.23
c1ccc(c(c1)O)Br,C(Cl)(Cl)Cl,5.37
c1cc(ccc1O)Br,C(Cl)(Cl)Cl,6.3
c1ccc(c(c1)O)I,C(Cl)(Cl)Cl,6.52
c1cc(ccc1O)I,C(Cl)(Cl)Cl,7.14
c1cc(c(cc1Cl)Cl)O,C(Cl)(Cl)Cl,5.74
COc1ccccc1O,C(Cl)(Cl)Cl,5.79
COc1cccc(c1)O,C(Cl)(Cl)Cl,6.39
COc1ccc(cc1)O,C(Cl)(Cl)Cl,6.61
c1ccc(c(c1)C=O)O,C(Cl)(Cl)Cl,5.69
CC(=O)c1ccc(cc1)O,C(Cl)(Cl)Cl,8.1
c1cc(cc(c1)O)[N+](=O)[O-],C(Cl)(Cl)Cl,7.56
c1cc(ccc1[N+](=O)[O-])O,C(Cl)(Cl)Cl,8.01
c1cc(c(cc1[N+](=O)[O-])[N+](=O)[O-])O,C(Cl)(Cl)Cl,7.83
c1ccc(c(c1)C(=O)O)O,C(Cl)(Cl)Cl,5.97
c1ccc(c(c1)CO)O,C(Cl)(Cl)Cl,6.96
c1ccc(cc1)CCO,C(Cl)(Cl)Cl,6.29
c1ccnc(c1)Cl,C(Cl)(Cl)Cl,5.22
c1ccnc(c1)Br,C(Cl)(Cl)Cl,5.86
COc1ccccn1,C(Cl)(Cl)Cl,4.94
Cn1ccccc1=O,C(Cl)(Cl)Cl,6.86
c1ccc2cnccc2c1,C(Cl)(Cl)Cl,6.9
c1cc[nH]c1,C(Cl)(Cl)Cl,4.12
C#N,C(Cl)(Cl)Cl,2.3
[HH],CCCCOCCO,-1.227
C(=O)=O,CCCCOCCO,0.1911
CCCCCC,CCCCOCCO,2.33
CCCCCCC,CCCCOCCO,2.83
CCCCCCCC,CCCCOCCO,3.27
CCCCCCCCC,CCCCOCCO,3.71
C1CCCCC1,CCCCOCCO,2.69
c1ccccc1,CCCCOCCO,3.0
Cc1ccccc1,CCCCOCCO,3.44
CCc1ccccc1,CCCCOCCO,3.83
c1ccc(cc1)Cl,CCCCOCCO,3.91
CCCCCCCCCC,CCCCOCCO,4.1
Cc1ccc(cc1)C,CCCCOCCO,3.68
CC(C)(C)Cl,CCCCOCCO,2.42
CC1CCCC1,CCCCOCCO,2.54
CC1CCCCC1,CCCCOCCO,2.94
C1CCC=CC1,CCCCOCCO,2.84
Cc1cccc(c1)C,CCCCOCCO,3.89
c1ccc(cc1)F,CCCCOCCO,3.15
c1ccc(cc1)Br,CCCCOCCO,4.25
c1ccc2ccccc2c1,CCCCOCCO,5.41
CCCCCCCCCCC,CCCCOCCO,4.52
c1ccc(c(c1)Cl)Cl,CCCCOCCO,4.74
C1CCCCCCC1,CCCCOCCO,3.78
CCCCOCCO,CCCCOCCO,5.215
C=CCCCCC=C,CCCCOCCO,3.44
Cc1ccc(cc1)C(C)C,CCCCOCCO,4.64
C(=O)=O,C1COCCN1C=O,0.55
C,C1COCCN1C=O,-0.88
CC,C1COCCN1C=O,-0.14
CCCCC,C1COCCN1C=O,1.11
CCCCCC,C1COCCN1C=O,1.49
CCCCCCC,C1COCCN1C=O,1.88
CCCCCCCC,C1COCCN1C=O,2.27
C1CCCC1,C1COCCN1C=O,1.63
C1CCCCC1,C1COCCN1C=O,1.98
CCC1CCCCC1,C1COCCN1C=O,2.58
C1CCOC1,C1COCCN1C=O,2.71
CCCC=O,C1COCCN1C=O,2.89
CCCCC=O,C1COCCN1C=O,3.29
CC(=O)C,C1COCCN1C=O,2.71
CCC(=O)C,C1COCCN1C=O,3.02
CCCC(=O)C,C1COCCN1C=O,3.31
CC(=O)OC,C1COCCN1C=O,2.66
CCCOC(=O)C,C1COCCN1C=O,3.24
CO,C1COCCN1C=O,3.13
CCO,C1COCCN1C=O,3.29
CCCO,C1COCCN1C=O,3.69
c1ccccc1,C1COCCN1C=O,2.95
Cc1ccccc1,C1COCCN1C=O,3.31
CCc1ccccc1,C1COCCN1C=O,3.67
CC(C)c1ccccc1,C1COCCN1C=O,3.87
CCCCCCCCCC,C1COCCN1C=O,3.04
CC(C)O,C1COCCN1C=O,3.32
Cc1ccc(cc1)C,C1COCCN1C=O,3.65
CCOC(=O)C,C1COCCN1C=O,2.88
CC(C)CC(C)(C)C,C1COCCN1C=O,1.79
c1ccsc1,C1COCCN1C=O,3.22
CCCC=C,C1COCCN1C=O,1.35
CCCCC=C,C1COCCN1C=O,1.73
CC(C)(C)O,C1COCCN1C=O,3.26
CC1CCCC1,C1COCCN1C=O,1.81
CCCCCC=C,C1COCCN1C=O,2.12
Cc1ccccc1C,C1COCCN1C=O,3.86
CC1CCCCC1,C1COCCN1C=O,2.16
CCCCCCC=C,C1COCCN1C=O,2.49
C1CCC=CC1,C1COCCN1C=O,2.35
CCC(=O)CC,C1COCCN1C=O,3.26
CCC(=O)OCC,C1COCCN1C=O,3.15
CCCC(=O)OCC,C1COCCN1C=O,3.38
Cc1cccc(c1)C,C1COCCN1C=O,3.69
S,C1COCCN1C=O,1.33
CC(C)CC(=O)C,C1COCCN1C=O,3.38
CC(C)C=O,C1COCCN1C=O,2.66
C/C=C/C=O,C1COCCN1C=O,3.44
C1CC=CC1,C1COCCN1C=O,1.85
CC(=O)OC=C,C1COCCN1C=O,2.92
C[C@H]1CC[C@H](CC1)C,C1COCCN1C=O,2.47
C[C@H]1CC[C@@H](CC1)C,C1COCCN1C=O,2.35
C[C@@H]1CCCC[C@@H]1C,C1COCCN1C=O,2.59
C[C@H]1CCCC[C@@H]1C,C1COCCN1C=O,2.42
C1COCCN1C=O,C1COCCN1C=O,6.18
CCCCC,CCC#N,1.82
CCCCCC,CCC#N,2.2
CCCC(C)C,CCC#N,2.078
CCCCCCC,CCC#N,2.617
CC(C)CC(C)C,CCC#N,2.327
CCCCCCCC,CCC#N,3.025
CC(C)C(C)C(C)C,CCC#N,2.83
CCCCCCCCC,CCC#N,3.437
C1CCCCC1,CCC#N,2.471
CCC1CCCCC1,CCC#N,3.165
CC(C)CCC(C)C,CCC#N,2.754
[HH],Cc1cccc(c1)C,-1.089
O=O,Cc1cccc(c1)C,-0.624
C(=O)=O,Cc1cccc(c1)C,0.328
C,Cc1cccc(c1)C,-0.269
CCC,Cc1cccc(c1)C,1.19
CCCC,Cc1cccc(c1)C,1.713
CC(C)C,Cc1cccc(c1)C,1.518
CCCCC,Cc1cccc(c1)C,2.279
CCCCCC,Cc1cccc(c1)C,2.821
C=C,Cc1cccc(c1)C,0.447
CC=C,Cc1cccc(c1)C,1.158
C/C=C/C,Cc1cccc(c1)C,1.829
C/C=C\C,Cc1cccc(c1)C,1.881
C=CC=C,Cc1cccc(c1)C,1.815
C(F)(F)(F)F,Cc1cccc(c1)C,-0.827
CCCl,Cc1cccc(c1)C,2.106
C(Cl)Cl,Cc1cccc(c1)C,2.624
C(Cl)(Cl)(Cl)Cl,Cc1cccc(c1)C,3.144
CC(F)F,Cc1cccc(c1)C,1.197
COC,Cc1cccc(c1)C,1.501
CCOCC,Cc1cccc(c1)C,2.41
CC(=O)C,Cc1cccc(c1)C,2.493
CCC(=O)C,Cc1cccc(c1)C,2.997
CO,Cc1cccc(c1)C,1.777
CCO,Cc1cccc(c1)C,2.201
CCCO,Cc1cccc(c1)C,2.728
CCCCO,Cc1cccc(c1)C,3.209
CCCCCO,Cc1cccc(c1)C,3.822
FS(F)(F)(F)(F)F,Cc1cccc(c1)C,-0.142
c1ccccc1,Cc1cccc(c1)C,3.182
[N]=O,Cc1cccc(c1)C,-0.58
CC(C)O,Cc1cccc(c1)C,2.443
CCC=C,Cc1cccc(c1)C,1.688
CC(=C)C,Cc1cccc(c1)C,1.709
CCCCC=C,Cc1cccc(c1)C,2.738
C(CCl)Cl,Cc1cccc(c1)C,3.264
CC(C)CO,Cc1cccc(c1)C,3.007
CCC(C)O,Cc1cccc(c1)C,3.032
CC(C)CCO,Cc1cccc(c1)C,3.615
C(CCl)O,Cc1cccc(c1)C,3.438
Cc1cccc(c1)C,Cc1cccc(c1)C,4.255
C(C(F)(Cl)Cl)(F)(F)Cl,Cc1cccc(c1)C,2.472
[HH],C(Cl)(Cl)(Cl)Cl,-1.11
O=O,C(Cl)(Cl)(Cl)Cl,-0.52
N#N,C(Cl)(Cl)(Cl)Cl,-0.79
[N-]=[N+]=O,C(Cl)(Cl)(Cl)Cl,0.63
[C-]#[O+],C(Cl)(Cl)(Cl)Cl,-0.66
C(=O)=O,C(Cl)(Cl)(Cl)Cl,0.445
C,C(Cl)(Cl)(Cl)Cl,-0.14
CC,C(Cl)(Cl)(Cl)Cl,0.73
CCC,C(Cl)(Cl)(Cl)Cl,1.34
CCCC,C(Cl)(Cl)(Cl)Cl,1.96
CC(C)C,C(Cl)(Cl)(Cl)Cl,1.74
CCCCC,C(Cl)(Cl)(Cl)Cl,2.36
CCCCCC,C(Cl)(Cl)(Cl)Cl,2.98
CCCC(C)C,C(Cl)(Cl)(Cl)Cl,2.806
CCCCCCC,C(Cl)(Cl)(Cl)Cl,3.48
CC(C)CC(C)C,C(Cl)(Cl)(Cl)Cl,3.127
CCCCCCCC,C(Cl)(Cl)(Cl)Cl,4.05
CC(C)C(C)C(C)C,C(Cl)(Cl)(Cl)Cl,3.717
CCCCCCCCC,C(Cl)(Cl)(Cl)Cl,4.546
C1CCCC1,C(Cl)(Cl)(Cl)Cl,2.759
C1CCCCC1,C(Cl)(Cl)(Cl)Cl,3.22
CCC1CCCCC1,C(Cl)(Cl)(Cl)Cl,4.084
C=C,C(Cl)(Cl)(Cl)Cl,0.57
CC=C,C(Cl)(Cl)(Cl)Cl,1.35
C#C,C(Cl)(Cl)(Cl)Cl,0.476
C(F)(F)(F)F,C(Cl)(Cl)(Cl)Cl,-0.6
C(Cl)Cl,C(Cl)(Cl)(Cl)Cl,2.46
C(Cl)(Cl)Cl,C(Cl)(Cl)(Cl)Cl,2.94
C(Cl)(Cl)(Cl)Cl,C(Cl)(Cl)(Cl)Cl,3.24
CI,C(Cl)(Cl)(Cl)Cl,2.53
CCI,C(Cl)(Cl)(Cl)Cl,3.06
CCOCC,C(Cl)(Cl)(Cl)Cl,2.591
CCCOCCC,C(Cl)(Cl)(Cl)Cl,3.54
CC(C)OC(C)C,C(Cl)(Cl)(Cl)Cl,3.1
CCCCOCCCC,C(Cl)(Cl)(Cl)Cl,4.6
CC(C)(C)OC,C(Cl)(Cl)(Cl)Cl,2.894
C1CCOC1,C(Cl)(Cl)(Cl)Cl,3.13
C1COCCO1,C(Cl)(Cl)(Cl)Cl,3.579
CC(=O)C,C(Cl)(Cl)(Cl)Cl,2.49
CCC(=O)C,C(Cl)(Cl)(Cl)Cl,3.03
CCCC(=O)C,C(Cl)(Cl)(Cl)Cl,3.52
CCCCC(=O)C,C(Cl)(Cl)(Cl)Cl,4.01
CCCCCC(=O)C,C(Cl)(Cl)(Cl)Cl,4.51
CC(=O)OC,C(Cl)(Cl)(Cl)Cl,2.66
CCCOC(=O)C,C(Cl)(Cl)(Cl)Cl,3.64
CCCCOC(=O)C,C(Cl)(Cl)(Cl)Cl,4.17
CCC(=O)OC,C(Cl)(Cl)(Cl)Cl,3.25
CCCCC(=O)OC,C(Cl)(Cl)(Cl)Cl,4.18
CC#N,C(Cl)(Cl)(Cl)Cl,2.22
CCC#N,C(Cl)(Cl)(Cl)Cl,2.77
N,C(Cl)(Cl)(Cl)Cl,0.79
CNC,C(Cl)(Cl)(Cl)Cl,2.02
CCNCC,C(Cl)(Cl)(Cl)Cl,3.023
CCN(CC)CC,C(Cl)(Cl)(Cl)Cl,3.26
C[N+](=O)[O-],C(Cl)(Cl)(Cl)Cl,2.55
O,C(Cl)(Cl)(Cl)Cl,0.64
CO,C(Cl)(Cl)(Cl)Cl,1.643
CCO,C(Cl)(Cl)(Cl)Cl,1.925
CCCO,C(Cl)(Cl)(Cl)Cl,2.64
CCCCO,C(Cl)(Cl)(Cl)Cl,3.17
CCCCCO,C(Cl)(Cl)(Cl)Cl,3.748
CCCCCCO,C(Cl)(Cl)(Cl)Cl,4.271
CCCCCCCO,C(Cl)(Cl)(Cl)Cl,4.661
CCCCCCCCO,C(Cl)(Cl)(Cl)Cl,5.09
FS(F)(F)(F)(F)F,C(Cl)(Cl)(Cl)Cl,0.02
c1ccccc1,C(Cl)(Cl)(Cl)Cl,3.29
Cc1ccccc1,C(Cl)(Cl)(Cl)Cl,3.88
c1ccc(cc1)Cl,C(Cl)(Cl)(Cl)Cl,4.16
[N]=O,C(Cl)(Cl)(Cl)Cl,-0.445
CCCCCCCCCCCCCCCC,C(Cl)(Cl)(Cl)Cl,8.36
CCBr,C(Cl)(Cl)(Cl)Cl,2.53
CN(C)C,C(Cl)(Cl)(Cl)Cl,2.25
CC(C)O,C(Cl)(Cl)(Cl)Cl,2.124
C(=S)=S,C(Cl)(Cl)(Cl)Cl,2.66
Cc1ccc(cc1)C,C(Cl)(Cl)(Cl)Cl,4.2
c1ccncc1,C(Cl)(Cl)(Cl)Cl,3.765
CCOC(=O)C,C(Cl)(Cl)(Cl)Cl,3.11
C1CCCCCC1,C(Cl)(Cl)(Cl)Cl,3.888
CCC=C,C(Cl)(Cl)(Cl)Cl,1.83
CC(=C)C,C(Cl)(Cl)(Cl)Cl,1.99
CCCCCl,C(Cl)(Cl)(Cl)Cl,3.16
