solute,solvent,Gsolv_before,Gsolv
CC(C)(C)c1ccc(N(c2ccc(C(C)(C)C)cc2)c2ccc(S(=O)(=O)c3ccc(N(c4ccc(C(C)(C)C)cc4)c4ccc(C(C)(C)C)cc4)cc3)cc2)cc1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1Oc1ccccc1P(=O)(c1ccccc1)c1ccccc1,3.2,1.16315081
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(S(=O)(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,Cc1ccccc1,5.3,1.667706821
CC(C)(C)c1ccc2c(c1)c1cc(C(C)(C)C)ccc1n2-c1ccc(S(=O)(=O)c2ccc(-n3c4ccc(C(C)(C)C)cc4c4cc(C(C)(C)C)ccc43)cc2)cc1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1Oc1ccccc1P(=O)(c1ccccc1)c1ccccc1,7.6,2.028148247
CC(C)(C)c1ccc(-c2nnc(-c3c(-n4c5ccccc5c5ccccc54)c(-n4c5ccccc5c5ccccc54)c(-c4nnc(-c5ccc(C(C)(C)C)cc5)o4)c(-n4c5ccccc5c5ccccc54)c3-n3c4ccccc4c4ccccc43)o2)cc1,Cc1ccccc1,12.7,2.541601993
N#Cc1cc(-n2c3ccccc3c3ccccc32)c(C#N)cc1-n1c2ccccc2c2ccccc21,c1ccc2c(c1)c1ccccc1n2P1(n2c3ccccc3c3ccccc32)=NP(n2c3ccccc3c3ccccc32)(n2c3ccccc3c3ccccc32)=NP(n2c3ccccc3c3ccccc32)(n2c3ccccc3c3ccccc32)=N1,34,3.526360525
N#Cc1c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,Cc1ccccc1,3.8,1.335001067
Cc1ccc2c(c1)c1cc(C)ccc1n2-c1c(-n2c3ccccc3c3ccccc32)c(C#N)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccc(C)cc3c3cc(C)ccc32)c1-n1c2ccccc2c2ccccc21,Cc1ccccc1,5.9,1.774952351
N#Cc1c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)c1-n1c2ccccc2c2ccccc21,Cc1ccccc1,7,1.945910149
N#Cc1c(-n2c3ccccc3c3ccccc32)c(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)c1-n1c2ccccc2c2ccccc21,Cc1ccccc1,5.8,1.757857918
N#Cc1c(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccc(-c3ccccc3)cc2c2cc(-c3ccccc3)ccc21,Cc1ccccc1,5.2,1.648658626
N#Cc1c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)c1-n1c2ccccc2c2ccccc21,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,3.2,1.16315081
N#Cc1c(-n2c3ccccc3c3ccccc32)c(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)c(-n2c3ccccc3c3ccccc32)c(-n2c3ccc(-c4ccccc4)cc3c3cc(-c4ccccc4)ccc32)c1-n1c2ccccc2c2ccccc21,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,4.5,1.504077397
Cc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc1C#N,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,14.63,2.683074215
Cc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc1C#N,c1ccc2c(c1)c1ccccc1n2-c1ccc2sc3ccc(-n4c5ccccc5c5ccccc54)cc3c2c1,26.37,3.272227
Cc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc1C#N,c1ccc2c(c1)c1ccccc1n2-c1ccc2sc3ccc(-n4c5ccccc5c5cccnc54)cc3c2c1,15.76,2.757475084
Cc1cc(-n2c3ccccc3c3ccccc32)c(-n2c3ccccc3c3ccccc32)cc1C#N,c1ccc2c(c1)c1cccnc1n2-c1ccc2sc3ccc(-n4c5ccccc5c5cccnc54)cc3c2c1,19.54,2.972463647
N#Cc1cc(C#N)cc(-n2c3ccccc3c3cc(-c4ccc5c(c4)c4ccccc4n5-c4cc(C#N)cc(C#N)c4)ccc32)c1,Cc1ccccc1,24,3.17805383
N#Cc1cccc(C#N)c1-n1c2ccccc2c2cc(-c3ccc4c(c3)c3ccccc3n4-c3c(C#N)cccc3C#N)ccc21,Cc1ccccc1,28,3.33220451
N#Cc1c(-n2c3ccc(Cl)cc3c3cc(Cl)ccc32)c(C#N)c(-n2c3ccc(Cl)cc3c3cc(Cl)ccc32)c(-n2c3ccc(Cl)cc3c3cc(Cl)ccc32)c1-n1c2ccc(Cl)cc2c2cc(Cl)ccc21,Cc1ccccc1,0.4,-0.916290732
N#Cc1c(-n2c3ccccc3c3cc(Br)ccc32)c(C#N)c(-n2c3ccccc3c3cc(Br)ccc32)c(-n2c3ccccc3c3cc(Br)ccc32)c1-n1c2ccccc2c2cc(Br)ccc21,Cc1ccccc1,0.4,-0.916290732
N#Cc1c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(C#N)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c1-n1c2ccc(Br)cc2c2cc(Br)ccc21,Cc1ccccc1,0.4,-0.916290732
N#Cc1c(-n2c3ccccc3c3cc(I)ccc32)c(C#N)c(-n2c3ccccc3c3cc(I)ccc32)c(-n2c3ccccc3c3cc(I)ccc32)c1-n1c2ccccc2c2cc(I)ccc21,Cc1ccccc1,0.4,-0.916290732
N#Cc1c(-n2c3ccc(I)cc3c3cc(I)ccc32)c(C#N)c(-n2c3ccc(I)cc3c3cc(I)ccc32)c(-n2c3ccc(I)cc3c3cc(I)ccc32)c1-n1c2ccc(I)cc2c2cc(I)ccc21,Cc1ccccc1,0.4,-0.916290732
N#Cc1c(-n2c3ccccc3c3cc(Br)ccc32)c(-n2c3ccccc3c3cc(Br)ccc32)c(C#N)c(-n2c3ccccc3c3cc(Br)ccc32)c1-n1c2ccccc2c2cc(Br)ccc21,Cc1ccccc1,0.4,-0.916290732
N#Cc1c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c(C#N)c(-n2c3ccc(Br)cc3c3cc(Br)ccc32)c1-n1c2ccc(Br)cc2c2cc(Br)ccc21,Cc1ccccc1,0.3,-1.203972804
N#Cc1c(-n2c3ccccc3c3cc(I)ccc32)c(-n2c3ccccc3c3cc(I)ccc32)c(C#N)c(-n2c3ccccc3c3cc(I)ccc32)c1-n1c2ccccc2c2cc(I)ccc21,Cc1ccccc1,0.3,-1.203972804
N#Cc1c(-n2c3ccc(I)cc3c3cc(I)ccc32)c(-n2c3ccc(I)cc3c3cc(I)ccc32)c(C#N)c(-n2c3ccc(I)cc3c3cc(I)ccc32)c1-n1c2ccc(I)cc2c2cc(I)ccc21,Cc1ccccc1,0.1,-2.302585093
CC1(C)c2ccccc2N(c2cc(C#N)c(C#N)cc2N2c3ccccc3C(C)(C)c3ccccc32)c2ccccc21,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,41,3.713572067
N#Cc1cc(N2c3ccccc3Oc3ccccc32)c(N2c3ccccc3Oc3ccccc32)cc1C#N,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,20,2.995732274
N#Cc1cc(N2c3ccccc3Sc3ccccc32)c(N2c3ccccc3Sc3ccccc32)cc1C#N,c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,48.2,3.875359021
N#Cc1c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(C#N)c(-c2ccc(N(c3ccccc3)c3ccccc3)cc2)c(C#N)c1-c1ccc(N(c2ccccc2)c2ccccc2)cc1,O=P(c1ccccc1)(c1ccccc1)c1ccccc1Oc1ccccc1P(=O)(c1ccccc1)c1ccccc1,6.211180124,1.826350914
N#Cc1c(-n2c3ccccc3c3ccccc32)nc(-n2c3ccccc3c3ccccc32)c(C#N)c1-c1ccccc1,c1cc(-c2cccc(-n3c4ccccc4c4ccccc43)c2)cc(-n2c3ccccc3c3ccccc32)c1,9.7,2.272125886
Cc1c(C)c(B(c2c(C)c(C)c(C#N)c(C)c2C)c2c(C)c(C)c(N3c4ccccc4Oc4ccccc43)c(C)c2C)c(C)c(C)c1C#N,c1ccc([Si](c2ccccc2)(c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,32,3.465735903
Cc1c(C)c(B(c2c(C)c(C)c(N3c4ccccc4Oc4ccccc43)c(C)c2C)c2c(C)c(C)c(N3c4ccccc4Oc4ccccc43)c(C)c2C)c(C)c(C)c1C#N,c1ccc([Si](c2ccccc2)(c2ccc(-n3c4ccccc4c4ccccc43)cc2)c2ccc(-n3c4ccccc4c4ccccc43)cc2)cc1,18,2.890371758
c1cc2ccc3cccc4ccc(c1)c2c34,CCCCCC,78.9,4.368181228
c1cc2ccc3cccc4ccc(c1)c2c34,ClCCl,104.4,4.648229675
c1cc2ccc3cccc4ccc(c1)c2c34,CO,110,4.700480366
CCCCc1ccc2ccc3cccc4ccc1c2c34,CCCCCC,69.1,4.235554731
CCCCc1ccc2ccc3cccc4ccc1c2c34,ClCCl,63,4.143134726
CCCCc1ccc2ccc3cccc4ccc1c2c34,CO,152.4,5.026508643
CCCCc1ccc2ccc3c(CCCC)ccc4ccc1c2c43,CCCCCC,57.8,4.056988776
CCCCc1ccc2ccc3c(CCCC)ccc4ccc1c2c43,ClCCl,42,3.737669618
CCCCc1ccc2ccc3c(CCCC)ccc4ccc1c2c43,CO,70.6,4.257030144
CCCCc1ccc2ccc3c(CCCC)cc(CCCC)c4ccc1c2c34,CCCCCC,59,4.077537444
CCCCc1ccc2ccc3c(CCCC)cc(CCCC)c4ccc1c2c34,ClCCl,49.4,3.899950424
CCCCc1ccc2ccc3c(CCCC)cc(CCCC)c4ccc1c2c34,CO,78.1,4.357990057
CCCCc1cc(CCCC)c2ccc3c(CCCC)cc(CCCC)c4ccc1c2c43,CCCCCC,65.8,4.186619838
CCCCc1cc(CCCC)c2ccc3c(CCCC)cc(CCCC)c4ccc1c2c43,ClCCl,56.7,4.037774211
CCCCc1cc(CCCC)c2ccc3c(CCCC)cc(CCCC)c4ccc1c2c43,CO,75,4.317488114
Cc1ccc2ccc3cccc4ccc1c2c34,CCCCCC,67.8,4.216562195
Cc1ccc2ccc3cccc4ccc1c2c34,ClCCl,79.1,4.370712875
Cc1ccc2ccc3cccc4ccc1c2c34,CO,132,4.882801923
CC(C)c1ccc2ccc3cccc4ccc1c2c34,CCCCCC,50.6,3.923951576
CC(C)c1ccc2ccc3cccc4ccc1c2c34,ClCCl,77.8,4.354141431
CC(C)c1ccc2ccc3cccc4ccc1c2c34,CO,149.2,5.005287688
CC(C)(C)c1ccc2ccc3cccc4ccc1c2c34,CCCCCC,67.4,4.210645018
CC(C)(C)c1ccc2ccc3cccc4ccc1c2c34,ClCCl,86,4.454347296
CC(C)(C)c1ccc2ccc3cccc4ccc1c2c34,CO,154.8,5.042133961
C[Si](C)(C)c1ccc2ccc3cccc4ccc1c2c34,CCCCCC,66.9,4.203198967
C[Si](C)(C)c1ccc2ccc3cccc4ccc1c2c34,ClCCl,94.2,4.545420182
C[Si](C)(C)c1ccc2ccc3cccc4ccc1c2c34,CO,174.6,5.162497643
Cc1ccc2ccc3c(C)ccc4ccc1c2c43,CCCCCC,54.7,4.001863709
Cc1ccc2ccc3c(C)ccc4ccc1c2c43,ClCCl,37.6,3.62700405
Cc1ccc2ccc3c(C)ccc4ccc1c2c43,CO,64.5,4.166665224
CC(C)c1ccc2ccc3c(C(C)C)ccc4ccc1c2c43,CCCCCC,52.9,3.968403339
CC(C)c1ccc2ccc3c(C(C)C)ccc4ccc1c2c43,ClCCl,40.3,3.696351469
CC(C)c1ccc2ccc3c(C(C)C)ccc4ccc1c2c43,CO,85.7,4.450852826
CC(C)(C)c1ccc2ccc3c(C(C)(C)C)ccc4ccc1c2c43,CCCCCC,60.9,4.109233175
CC(C)(C)c1ccc2ccc3c(C(C)(C)C)ccc4ccc1c2c43,ClCCl,43.1,3.763522997
CC(C)(C)c1ccc2ccc3c(C(C)(C)C)ccc4ccc1c2c43,CO,78.6,4.364371699
C[Si](C)(C)c1ccc2ccc3c([Si](C)(C)C)ccc4ccc1c2c43,CCCCCC,53.7,3.983413002
C[Si](C)(C)c1ccc2ccc3c([Si](C)(C)C)ccc4ccc1c2c43,ClCCl,65.5,4.182050143
C[Si](C)(C)c1ccc2ccc3c([Si](C)(C)C)ccc4ccc1c2c43,CO,71.8,4.273884476
Nc1nc2c(ncn2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,O,0.0006,-7.418580903
Nc1nc2c([nH]c(=O)n2[C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]1,O,0.0008,-7.13089883
Cc1ccc(-c2ccc(/C=C/c3cccn3C)cn2)nc1,CCCCCC,0.86,-0.15082289
Cc1ccc(-c2ccc(/C=C/c3cccn3C)cn2)nc1,c1ccccc1,0.51,-0.673344553
Cc1ccc(-c2ccc(/C=C/c3cccn3C)cn2)nc1,C1COCCO1,0.59,-0.527632742
Cc1ccc(-c2ccc(/C=C/c3cccn3C)cn2)nc1,Cc1ccccc1,0.56,-0.579818495
Cc1ccc(-c2ccc(/C=C/c3cccn3C)cn2)nc1,ClC(Cl)Cl,0.62,-0.478035801
Cc1ccc(-c2ccc(/C=C/c3cccn3C)cn2)nc1,CCO,0.92,-0.083381609
Cc1ccc(-c2ccc(/C=C/c3cccn3C)cn2)nc1,CO,1,0
Cc1ccc(-c2ccc(/C=C/c3cccn3C)cn2)nc1,CC#N,0.51,-0.673344553
Cc1ccc(-c2ccc(/C=C/c3cccn3C)cn2)nc1,CN(C)C=O,0.65,-0.430782916
Cc1ccc(-c2ccc(/C=C/c3cccn3C)cn2)nc1,CS(C)=O,0.64,-0.446287103
Cc1ccc(-c2ccc(/C=C/c3ccccc3)cn2)nc1,CC#N,1.06,0.058268908
Cc1ccc(-c2ccc(/C=C/c3ccc(Cl)cc3)cn2)nc1,CC#N,1.01,0.009950331
Cc1ccc(-c2ccc(/C=C/c3ccc(F)cc3)cn2)nc1,CC#N,0.99,-0.010050336
COc1ccc(/C=C/c2ccc(-c3ccc(C)cn3)nc2)cc1,CC#N,0.58,-0.544727175
Cc1ccc(-c2ccc(/C=C/c3cccs3)cn2)nc1,CC#N,0.23,-1.46967597
Cc1ccc(-c2ccc(/C=C/c3ccc(N(C)C)cc3)cn2)nc1,CC#N,1.22,0.198850859
Cc1ccc(-c2ccc(/C=C/c3ccc([N+](=O)[O-])cc3)cn2)nc1,CC#N,0.31,-1.171182982
Cc1ccc(-c2ccc(/C=C/c3ccc(C#N)cc3)cn2)nc1,CC#N,0.6,-0.510825624
Cc1ccc(-c2ccc(/C=C/c3ccc(Br)n3C)cn2)nc1,CC#N,0.66,-0.415515444
c1ccc2c(c1)ccc1ccc3ccc4ccccc4c3c12,ClC(Cl)Cl,26,3.258096538
N#Cc1cc2ccc3cc(C#N)c4ccccc4c3c2c2ccccc12,ClC(Cl)Cl,11.4,2.433613355
COc1ccc2c(c1)c(C#N)cc1c(OC)c(OC)c3cc(C#N)c4cc(OC)ccc4c3c12,ClC(Cl)Cl,6,1.791759469
COc1ccc2c(C=C(C#N)C#N)cc3ccc4cc(C=C(C#N)C#N)c5ccc(OC)cc5c4c3c2c1,ClC(Cl)Cl,1.5,0.405465108
COc1ccc2c(C#N)cc3ccc4cc(C#N)c5ccc(OC)cc5c4c3c2c1,ClC(Cl)Cl,10.5,2.351375257
CN(C)c1ccc2cc3c(cc2c1)OCCN=C3,CS(C)=O,4.4,1.481604541
CCC/N=C/c1cc2ccc(N(C)C)cc2cc1OC,CS(C)=O,4,1.386294361
Oc1ccccc1/C=N/c1ccccc1/N=C/c1ccccc1O,CC#N,0.008946,-4.716548774
[O-]c1ccccc1/C=N/c1ccccc1/N=C/c1ccccc1[O-],C1CCOC1,0.00359,-5.629603076
COC(=O)/C(C#N)=c1/cc/c(=c2/cc/c(=C(\C#N)C(=O)OC)s2)s1,Cc1ccccc1,0.016,-4.135166557
CCCCCCc1ccc(/C=C/c2ccc(CCCCCC)s2)s1,Cc1ccccc1,0.19,-1.660731207
CCCCCCc1cc2/c(=C(\C#N)C(=O)OC)s/c(=c3/s/c(=C(/C#N)C(=O)OC)c4cc(CCCCCC)sc34)c2s1,Cc1ccccc1,0.55,-0.597837001
COC(=O)/C(C#N)=c1\s/c(=c2/s/c(=C(/C#N)C(=O)OC)c3cc(-c4ccc(C(F)(F)F)cc4)sc23)c2sc(-c3ccc(C(F)(F)F)cc3)cc12,Cc1ccccc1,2.32,0.841567186
COC(=O)/C(C#N)=c1\s/c(=c2/s/c(=C(/C#N)C(=O)OC)c3cc(-c4ccc(F)cc4)sc23)c2sc(-c3ccc(F)cc3)cc12,Cc1ccccc1,2.9,1.064710737
COC(=O)/C(C#N)=c1\s/c(=c2/s/c(=C(/C#N)C(=O)OC)c3cc(-c4ccccc4)sc23)c2sc(-c3ccccc3)cc12,Cc1ccccc1,2.82,1.036736885
COC(=O)/C(C#N)=c1\s/c(=c2/s/c(=C(/C#N)C(=O)OC)c3cc(-c4ccc(C)cc4)sc23)c2sc(-c3ccc(C)cc3)cc12,Cc1ccccc1,3.4,1.223775432
COC(=O)/C(C#N)=c1\s/c(=c2/s/c(=C(/C#N)C(=O)OC)c3cc(-c4ccc(OC)cc4)sc23)c2sc(-c3ccc(OC)cc3)cc12,Cc1ccccc1,4.36,1.472472057
COC(=O)/C(C#N)=c1\s/c(=c2/s/c(=C(/C#N)C(=O)OC)c3cc(-c4ccc5c(c4)C(C)(C)c4ccccc4-5)sc23)c2sc(-c3ccc4c(c3)C(C)(C)c3ccccc3-4)cc12,Cc1ccccc1,4.38,1.477048724
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CCOC(C)=O,0.066,-2.718100537
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CC#N,0.35,-1.049822124
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,ClC(Cl)Cl,0.57,-0.562118918
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CCO,4.2,1.435084525
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,CO,6.7,1.902107526
COc1ccc2cc3c(C)cc(=O)oc3cc2c1,OCC(F)(F)F,13,2.564949357
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,Cc1ccccc1,0.9,-0.105360516
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,CCCCOCCCC,0.5,-0.693147181
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,Clc1ccccc1,2,0.693147181
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,CCOCC,0.7,-0.356674944
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,CCOC(C)=O,1.6,0.470003629
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,N#Cc1ccccc1,6,1.791759469
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,O=C1CCCCC1,3.4,1.223775432
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,CC(C)O,7.7,2.041220329
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,CC(C)=O,4.5,1.504077397
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,CC#N,6.6,1.887069649
O=C1c2ccccc2-c2ccc(Nc3nc(Cl)nc(Cl)n3)c3cccc1c23,CO,7.6,2.028148247
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,Cc1ccccc1,2.8,1.029619417
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CCCCOCCCC,0.9,-0.105360516
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,Clc1ccccc1,5.4,1.686398954
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CCOCC,1.6,0.470003629
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CCOC(C)=O,3.9,1.360976553
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,N#Cc1ccccc1,7.8,2.054123734
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,O=C1CCCCC1,6.3,1.840549633
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CC(C)O,8,2.079441542
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CC(C)=O,7.7,2.041220329
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CC#N,8.4,2.128231706
COc1nc(Cl)nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)n1,CO,7.7,2.041220329
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,Cc1ccccc1,5.6,1.722766598
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,CCCCOCCCC,3.7,1.30833282
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,Clc1ccccc1,7.4,2.00148
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,CCOCC,4.9,1.589235205
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,CCOC(C)=O,7.3,1.987874348
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,N#Cc1ccccc1,7,1.945910149
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,O=C1CCCCC1,7.4,2.00148
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,CC(C)O,7.7,2.041220329
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,CC(C)=O,8.5,2.140066163
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,CC#N,9.2,2.219203484
COc1nc(Nc2ccc3c4c(cccc24)C(=O)c2ccccc2-3)nc(OC)n1,CO,7.4,2.00148
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,Cc1ccccc1,1.4,0.336472237
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCCCOCCCC,0.6,-0.510825624
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,Clc1ccccc1,6,1.791759469
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCOCC,0.9,-0.105360516
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCOC(C)=O,4.1,1.410986974
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,N#Cc1ccccc1,14.1,2.646174797
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,O=C1CCCCC1,7.8,2.054123734
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC(C)O,12.7,2.541601993
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC(C)=O,10.5,2.351375257
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC#N,13.2,2.58021683
COc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CO,12.6,2.533696814
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,Cc1ccccc1,2.8,1.029619417
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCCCOCCCC,1.9,0.641853886
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,Clc1ccccc1,5.9,1.774952351
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCOCC,2.6,0.955511445
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCOC(C)=O,6.6,1.887069649
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,N#Cc1ccccc1,9.8,2.282382386
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,O=C1CCCCC1,8.3,2.116255515
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC(C)O,9.3,2.2300144
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC(C)=O,9.7,2.272125886
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC#N,10.3,2.332143895
CC(=O)Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CO,8.3,2.116255515
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,Cc1ccccc1,9.2,2.219203484
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCCCOCCCC,9.2,2.219203484
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,Clc1ccccc1,8.6,2.151762203
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCOCC,9.5,2.251291799
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CCOC(C)=O,7.1,1.960094784
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,N#Cc1ccccc1,7.5,2.014903021
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,O=C1CCCCC1,7.8,2.054123734
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC(C)O,2,0.693147181
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC(C)=O,6.9,1.931521412
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CC#N,5.9,1.774952351
Nc1ccc2c3c(cccc13)C(=O)c1ccccc1-2,CO,1.5,0.405465108
CC(C)(C)c1ccc2c(c1)-c1cc3c4c(c5c6c(cc7c8c(c-2c1c4c86)-c1ccc(C(C)(C)C)cc1-7)-c1cc(C(C)(C)C)ccc1-5)-c1ccc(C(C)(C)C)cc1-3,CCCCCC,0.61,-0.494296322
